Entity Type,Word,Count
Drug,COAG,3
Drug,40116,3
Drug,Lopinavir,3
Drug,APDs,3
Drug,Swans-Ganz,3
Drug,DNR/DNI/no,3
Drug,400/600/600,3
Drug,10mg/d,3
Drug,Durezol,3
Drug,AMYLASE-62,3
Drug,Vancomycin/Zosyn/Levofloxacin,3
Drug,presenting,3
Drug,vanco/levofloxacin,3
Drug,Blisters,3
Drug,2mg/kg/day,3
Drug,patent,3
Drug,Uurea,3
Drug,orally,3
Drug,CHOL/HD-4.7,3
Drug,masses,3
Drug,SulfADIAzine,3
Drug,parnate,3
Drug,Rozerem,3
Drug,287,3
Drug,-line,3
Drug,8319,3
Drug,Pilopine,3
Drug,Ferritn-[**2103,3
Drug,AlkPhos-421,3
Drug,URSODIOL,3
Drug,ACTIGALL,3
Drug,Take,3
Drug,INR,3
Drug,ACETMNPHN-7.4,3
Drug,Peg-IFN,3
Drug,Zosym,3
Drug,mid,3
Drug,SAT-83,3
Drug,Valproa-58,3
Drug,DAP,3
Drug,PPI/H2,3
Drug,amoxicillin-clavulanate,3
Drug,LLQ,3
Drug,restenosis,3
Drug,9am-6pm,3
Drug,Omalizumab,3
Drug,pain/swelling,3
Drug,A:5076,3
Drug,flare,3
Drug,ribbon,3
Drug,-Meniere,3
Drug,Rhythm-,3
Drug,PRCA,3
Drug,AST-38,3
Drug,aspirate,3
Drug,89/42,3
Drug,Amoxicillin-clavulanate,3
Drug,9**]-infected,3
Drug,IWMI,3
Drug,Norethindrone,3
Drug,Teriparatide,3
Drug,2151,3
Drug,155,3
Drug,survanta,3
Drug,Nifidipine,3
Drug,nc,3
Drug,5units,3
Drug,began,3
Drug,SNRI,3
Drug,Loperimide,3
Drug,q/day,3
Drug,anti-estrogen,3
Drug,2liters,3
Drug,Vancomycin/Daptomycin,3
Drug,19F,3
Drug,-stop,3
Drug,NOSTRIL,3
Drug,9)Sickle,3
Drug,12/[**2185,3
Drug,skull,3
Drug,SCM/Trapezii,3
Drug,N:64.4,3
Drug,Hypoxemia-,3
Drug,Removed,3
Drug,Cortsol-48.7,3
Drug,MTA,3
Drug,156,3
Drug,FEV1:FVC,3
Drug,AlkPhos-549,3
Drug,hemi-body,3
Drug,-Octreotide,3
Drug,liter/min,3
Drug,GIB/Anemia,3
Drug,Unit,3
Drug,stenotrophomas,3
Drug,Date:[**2140,3
Drug,SET#1,3
Drug,Sat%,3
Drug,"
        ",3
Drug,cervical,3
Drug,ANUSOL,3
Drug,70-hypromellose,3
Drug,controlled,3
Drug,LPD,3
Drug,WBC-9.6,3
Drug,salmeterol/fluticasone,3
Drug,UOP,3
Drug,Acetamide,3
Drug,Sat:99,3
Drug,40ppm,3
Drug,supraorbital,3
Drug,Doxapine,3
Drug,AMYLASE-52,3
Drug,HYZAAR,3
Drug,9.2,3
Drug,dose/week,3
Drug,pan-S,3
Drug,200mg/m2,3
Drug,RECIST,3
Drug,T20,3
Drug,anxious/agitated,3
Drug,qd-,3
Drug,Ceruloplasmin,3
Drug,jaw,3
Drug,inflammation,3
Drug,CK(CPK)-1193,3
Drug,2tab,3
Drug,C-folic,3
Drug,.4,3
Drug,Infergen,3
Drug,TotBili-4.4,3
Drug,2.5-mg,3
Drug,5.stop,3
Drug,Liver/,3
Drug,Na:146,3
Drug,Aspirin-,3
Drug,Hydroxyprogesterone,3
Drug,silica,3
Drug,500mgm,3
Drug,25units,3
Drug,RATES-14/,3
Drug,RBC-4.67,3
Drug,Ferritn-112,3
Drug,crampy,3
Drug,30538,3
Drug,341,3
Drug,Hypotension/Tachycardia,3
Drug,1678,3
Drug,LM-,3
Drug,HCT-UNABLE,3
Drug,GLEEVEC,3
Drug,CastHy-30,3
Drug,SODIUM-145,3
Drug,mitomycin-C,3
Drug,Crohn,3
Drug,tylenol/codeine,3
Drug,HR:95,3
Drug,Vanc/Levofloxacin,3
Drug,GPA,3
Drug,Hhe,3
Drug,mg-,3
Drug,Cef,3
Drug,FEV/FVC,3
Drug,Tipranavir,3
Drug,Ulcer,3
Drug,LACTATE-1.6,3
Drug,Anthracycline,3
Drug,gram(+,3
Drug,Cluster,3
Drug,Discharge,3
Drug,Brookeline,3
Drug,Azelaic,3
Drug,q.hour,3
Drug,smoking/ETOH,3
Drug,DRCA,3
Drug,Stretta,3
Drug,Hematemesis,3
Drug,Anorexia,3
Drug,Nyquil,3
Drug,MONOS-8,3
Drug,Omeprozole,3
Drug,-Hyperlipidemia,3
Drug,-s/p,3
Drug,ALb,3
Drug,HG,3
Drug,ARC,3
Drug,LD(LDH)-333,3
Drug,APLS,3
Drug,presupper,3
Drug,Actose,3
Drug,ACH,3
Drug,oxymorphone,3
Drug,Neck,3
Drug,amox/clav,3
Drug,BIDMD,3
Drug,tongue,3
Drug,PANTOEA,3
Drug,L:16.8,3
Drug,M:4.9,3
Drug,-AM,3
Drug,Petroleum,3
Drug,150/300,3
Drug,hydrocorTISone,3
Drug,clonadine,3
Drug,5mcg/kg/min,3
Drug,RAAS,3
Drug,Sulfite,3
Drug,STERNOCLAVICULAR,3
Drug,OMeprazole,3
Drug,K-72,3
Drug,Vancomcin,3
Drug,LYMPHS-29.9,3
Drug,FEMARA,3
Drug,Xyrem,3
Drug,Dp,3
Drug,Hydrogen,3
Drug,AFibb,3
Drug,Hgb-14.7,3
Drug,Hct-42.4,3
Drug,NOXAFIL,3
Drug,M5a,3
Drug,probe,3
Drug,Hemosiderin,3
Drug,16188,3
Drug,NaAcetate,3
Drug,radius,3
Drug,free-T4,3
Drug,Cidofovir,3
Drug,Nebulizations,3
Drug,Ammonia-39,3
Drug,de-escalated,3
Drug,P:118,3
Drug,ampicillin/gentamycin,3
Drug,CK(CPK)-146,3
Drug,-transfer,3
Drug,SODIUM-134,3
Drug,SPECIES,3
Drug,levofloxacin/flagyl,3
Drug,bag-mask,3
Drug,tricep,3
Drug,DAPT,3
Drug,ocretotide,3
Drug,COMMENTS-CENTRAL,3
Drug,Lisiopril,3
Drug,Loracarbef,3
Drug,iwth,3
Drug,Seldane,3
Drug,DIFLUCAN,3
Drug,DirBili-1.1,3
Drug,p.o.q.4,3
Drug,6h.p.r.n,3
Drug,10/650,3
Drug,squirts,3
Drug,2158,3
Drug,CLonidine,3
Drug,nonerythematous,3
Drug,picc-line,3
Drug,mmol/L,3
Drug,FLOW-12,3
Drug,troponin-i,3
Drug,Loxitane,3
Drug,4u,3
Drug,bacteremia-,3
Drug,tender/non,3
Drug,1)CHF,3
Drug,cevimeline,3
Drug,1248,3
Drug,SVD,3
Drug,calTIBC-386,3
Drug,AVM,3
Drug,Insulin-Glargine,3
Drug,vancomycin/cefepime/ciprofloxacin,3
Drug,TRF-168,3
Drug,Peroxitine,3
Drug,/trauma,3
Drug,longer-acting,3
Drug,laurate,3
Drug,2184,3
Drug,Hapto-122,3
Drug,Dextromethorphan/Guaifenesin,3
Drug,FiO,3
Drug,N/V/D/C,3
Drug,A[**Telephone/Fax,3
Drug,Aminophyline,3
Drug,non-pitting,3
Drug,Anasarca,3
Drug,Lymphs-22.4,3
Drug,2mg/hr,3
Drug,-Robitussin,3
Drug,HR112,3
Drug,MLAD,3
Drug,-cyanocobalamin,3
Drug,Photopheresis,3
Drug,ONTAK,3
Drug,between,3
Drug,Gadalidium,3
Drug,L:5,3
Drug,Antiplatelets,3
Drug,Profilnine,3
Drug,CHOEP,3
Drug,TCR,3
Drug,5554,3
Drug,PHENYTOIN-8.7,3
Drug,w/wt,3
Drug,2g/kg,3
Drug,G-5,3
Drug,120/51,3
Drug,D-10-,3
Drug,Thoridazine,3
Drug,Ferritn-237,3
Drug,1260,3
Drug,Anti-NMDA,3
Drug,anti-itch,3
Drug,Meq,3
Drug,Co-Enzyme,3
Drug,2000units,3
Drug,changes,3
Drug,Ct-762,3
Drug,questins,3
Drug,12**]-,3
Drug,Jude,3
Drug,Boric,3
Drug,Na-30,3
Drug,Epi-0,3
Drug,Stanozolol,3
Drug,sat:97/2L,3
Drug,LYMPHS-38.9,3
Drug,Xanthine,3
Drug,Coumadin(warfarin,3
Drug,Adcirca,3
Drug,CPD,3
Drug,CIprofloxacin,3
Drug,Oncotype,3
Drug,Physostigmine,3
Drug,herparin,3
Drug,Equanil,3
Drug,Lisinporil,3
Drug,q.12h,3
Drug,N-7,3
Drug,Sat-,3
Drug,IRESSA,3
Drug,low-baseline,3
Drug,Breath,3
Drug,647,3
Drug,CloniDINE,3
Drug,q28d,3
Drug,Neuts-53.6,3
Drug,incision,3
Drug,A+W,3
Drug,9)Hyperlipidemia,3
Drug,C07,3
Drug,50/50,3
Drug,Polymixin,3
Drug,placment,3
Drug,40/5,3
Drug,C+S,3
Drug,CalcHCT:38,3
Drug,sat:93,3
Drug,raniditine,3
Drug,LD(LDH)-132,3
Drug,q6months,3
Drug,M:1.6,3
Drug,BS>400,3
Drug,starting,3
Drug,CORTISOL-25.8,3
Drug,cisplastin,3
Drug,XS-5,3
Drug,OR,3
Drug,1.3,3
Drug,Nortryptilline,3
Drug,L-SPINE,3
Drug,aneursym,3
Drug,nitride,3
Drug,ticarcillin/clavulanate,3
Drug,AlkPhos-373,3
Drug,aluminum-magnesium,3
Drug,by:[**2133,3
Drug,V4,3
Drug,Ciprofolxacin,3
Drug,17018,3
Drug,buccal,3
Drug,sat:95%RA,3
Drug,helium,3
Drug,-scopolamine,3
Drug,Hgb-12.2,3
Drug,STS,3
Drug,She,3
Drug,hepatin,3
Drug,Gentomycin,3
Drug,DANAZOL,3
Drug,"1,25",3
Drug,overweight,3
Drug,Mesna,3
Drug,rapid-sequence,3
Drug,MDZ,3
Drug,E2,3
Drug,RCC,3
Drug,TEMP-36.5,3
Drug,x3mo,3
Drug,-h/o,3
Drug,Albuterol/Ipratroprium,3
Drug,T7,3
Drug,50/5,3
Drug,-CRF,3
Drug,Creat-124,3
Drug,1000mcg,3
Drug,ampicillin/vancomycin,3
Drug,Po,3
Drug,isoproteronol,3
Drug,needs,3
Drug,Pump,3
Drug,Nausea,3
Drug,dx,3
Drug,sat:94%RA,3
Drug,BASOS-0.5,3
Drug,Hydrocodone-Homatropine,3
Drug,17421,3
Drug,3464,3
Drug,37644,3
Drug,gravy,3
Drug,APPEAR-SlHazy,3
Drug,HSV-II,3
Drug,AG-17,3
Drug,25/37.5,3
Drug,SM,3
Drug,Cisapride,3
Drug,Gl,3
Drug,4.5L,3
Drug,2q4,3
Drug,30->26,3
Drug,-asthma,3
Drug,Amoxicillin/clavulanate,3
Drug,Vanco-25.6,3
Drug,benzonate,3
Drug,Dr[**Initials,3
Drug,cc.epinephrine,3
Drug,Alumina/mag/simethicone,3
Drug,Father,3
Drug,trimethoprim/sulfa,3
Drug,6215,3
Drug,VitD2,3
Drug,3-/2124,3
Drug,AlkPhos-188,3
Drug,VB12,3
Drug,LGF,3
Drug,Sulcralfate,3
Drug,cirrhosis/HCC,3
Drug,LUNGs,3
Drug,Extract,3
Drug,170,3
Drug,GEN-,3
Drug,VoidSpec-SPECIMEN,3
Drug,Rogaine,3
Drug,GVD,3
Drug,araC,3
Drug,SYSTANE,3
Drug,L:6.2,3
Drug,TENS,3
Drug,cefpodoxime/flagyl,3
Drug,HEparin,3
Drug,ARTERIOGRAM,3
Drug,LDLcalc-39,3
Drug,-drug,3
Drug,Ergotamine,3
Drug,Leukovorin,3
Drug,LEFT-SHIFTED,3
Drug,Hct-19.6,3
Drug,SAT-43,3
Drug,hr,3
Drug,AlkPhos-344,3
Drug,A&o,3
Drug,Hapto-58,3
Drug,Bufferin,3
Drug,freeCa-0.81,3
Drug,amphoterecin,3
Drug,CHOLEST-112,3
Drug,cellulits,3
Drug,115/68,3
Drug,COUNT-625,3
Drug,levophed/vasopressin,3
Drug,Bu,3
Drug,5LNC,3
Drug,CARDIOLOGISTS,3
Drug,-saline,3
Drug,22u,3
Drug,L:8.7,3
Drug,wght,3
Drug,neo-adjuvant,3
Drug,capecitabine-based,3
Drug,Valsartan/HCTZ,3
Drug,guillatine,3
Drug,PTT-57.4,3
Drug,Amylase-33,3
Drug,ENTEROBACTER,3
Drug,CENTRUM,3
Drug,LD(LDH)-188,3
Drug,prednisone/azithromycin,3
Drug,RUQ,3
Drug,FeS04,3
Drug,AlkPhos-265,3
Drug,NEUTS-86.2,3
Drug,IVMP,3
Drug,GLU,3
Drug,VFs,3
Drug,mg/0.15,3
Drug,sats>90,3
Drug,----,3
Drug,Fenofexadine,3
Drug,LYMPHS-24.0,3
Drug,2162,3
Drug,MRS,3
Drug,antimetabolite,3
Drug,UreaN-31,3
Drug,AS/CHF,3
Drug,sedative/hypnotic,3
Drug,Malarone,3
Drug,tapazol,3
Drug,Carbachol,3
Drug,-Morphine,3
Drug,L.foot,3
Drug,Alopurinol,3
Drug,Cyclophosphomide,3
Drug,N-110,3
Drug,AlkPhos-173,3
Drug,INNOLET,3
Drug,2917,3
Drug,Nimodopine,3
Drug,TRF-178,3
Drug,SAT:100,3
Drug,BUN/CREAT,3
Drug,C1D5,3
Drug,shock-liver,3
Drug,Bacteroides,3
Drug,32679,3
Drug,titrated,3
Drug,ALT(SGPT)-21,3
Drug,Na-28,3
Drug,-robitussin,3
Drug,FUTHER,3
Drug,coversion,3
Drug,hallucinosis,3
Drug,"-""borderline",3
Drug,TRF-170,3
Drug,25u,3
Drug,when,3
Drug,Periostat,3
Drug,flutter,3
Drug,1p,3
Drug,trough-,3
Drug,C6-,3
Drug,A-V,3
Drug,salicyclate,3
Drug,11:15,3
Drug,Victrelis,3
Drug,Transderm-Scop,3
Drug,CVVD,3
Drug,paracardium,3
Drug,Amytriptiline,3
Drug,sbp>140,3
Drug,Vancomycin/Zosyn/Azithromycin,3
Drug,0.4-mg,3
Drug,ground-glass,3
Drug,sternal/chest,3
Drug,Prostin,3
Drug,CARDIOVASC,3
Drug,29**]-CT,3
Drug,AlkPhos-118,3
Drug,PSP,3
Drug,BactMany,3
Drug,AlkPhos-146,3
Drug,8;21,3
Drug,Potasium,3
Drug,38083,3
Drug,Sat-95,3
Drug,Sulphate,3
Drug,tolerat,3
Drug,Aldactizide,3
Drug,GREEN,3
Drug,imipenem/cilastin,3
Drug,Post-valvuloplasty,3
Drug,TYPE-CENTRAL,3
Drug,Pinazepam,3
Drug,Main,3
Drug,coingestions,3
Drug,bleb,3
Drug,moisturizer,3
Drug,AMARYL,3
Drug,non-bleeding,3
Drug,Dioxide,3
Drug,xanthine,3
Drug,suplementation,3
Drug,4H,3
Drug,BP:140,3
Drug,3**]-,3
Drug,Imi,3
Drug,HEP,3
Drug,1600,3
Drug,Ampicillin/sulbactam,3
Drug,FOLFIRINOX,3
Drug,Azithro/Ceftriaxone,3
Drug,Klebsiela,3
Drug,uranium,3
Drug,AST(SGOT)-60,3
Drug,Amoxycillin,3
Drug,MONOS-3.3,3
Drug,calcium/vit,3
Drug,8216,3
Drug,M:4.3,3
Drug,q30min,3
Drug,20FR,3
Drug,Oxytocin,3
Drug,supps,3
Drug,Ace,3
Drug,minipress,3
Drug,GPIIb/IIIa,3
Drug,Vancomycin/Cefepime/Ciprofloxacin,3
Drug,lower-dose,3
Drug,Lubiprostone,3
Drug,PICC,3
Drug,Midbrain,3
Drug,perichole,3
Drug,H2-blockers,3
Drug,x5v,3
Drug,2)Alcohol,3
Drug,10:15,3
Drug,Dur,3
Drug,NOS--[**6,3
Drug,-80,3
Drug,benzine,3
Drug,VENT-CONTROLLED,3
Drug,AMYLASE-131,3
Drug,52974,3
Drug,32661,3
Drug,dx'ed,3
Drug,Hydromorphone/Bupivacaine,3
Drug,Amylase-171,3
Drug,T/T/S,3
Drug,nsytagmus,3
Drug,ATIII,3
Drug,-methylprednisolone,3
Drug,3.Ipratropium,3
Drug,MCHC-34.2,3
Drug,97/78,3
Drug,RDW-16.8,3
Drug,OVALOCYT-OCCASIONAL,3
Drug,TotBili-9.6,3
Drug,VG,3
Drug,approximately,3
Drug,Ceftriaxone/Azithromycin,3
Drug,WBC-18.7,3
Drug,RBC-4.24,3
Drug,anti-Tg,3
Drug,Gyne,3
Drug,Mitrazapine,3
Drug,U/ML,3
Drug,Azactam,3
Drug,300/400,3
Drug,C/D/I,3
Drug,intermittantly,3
Drug,25/250,3
Drug,INN,3
Drug,170HP,3
Drug,[x]dry,3
Drug,toxic/metabolic/infectious,3
Drug,0.8,3
Drug,Benadryl:2%Lidocaine,3
Drug,Glucose-104,3
Drug,Brief,3
Drug,ALT-391,3
Drug,P=73,3
Drug,Q12,3
Drug,carcinomas,3
Drug,131,3
Drug,GEM,3
Drug,8U,3
Drug,5/5,3
Drug,sanguineous,3
Drug,LLE-,3
Drug,75-mg/day,3
Drug,AutoSet,3
Drug,vanocomycin,3
Drug,K-7.4,3
Drug,SAT-81,3
Drug,Anastrazole,3
Drug,toe,3
Drug,BUN-25,3
Drug,4500cc,3
Drug,5901,3
Drug,primaquine/clindamycin,3
Drug,2000mg/day,3
Drug,ANT,3
Drug,NO2,3
Drug,mg/0.8,3
Drug,RBC-2.61,3
Drug,90s,3
Drug,Lymphs-26.3,3
Drug,Intracerebral,3
Drug,A-U,3
Drug,Na-149,3
Drug,Anti-TG,3
Drug,Butorphanol,3
Drug,Neuts-70.5,3
Drug,TnT.,3
Drug,81F,3
Drug,Prolact,3
Drug,0.3,3
Drug,OOB-,3
Drug,LDL,3
Drug,70mg/kg,3
Drug,RASP,3
Drug,phenothiazine,3
Drug,Atenolol/Chlorthalidone,3
Drug,Daily-,3
Drug,flushes,3
Drug,Fever/Pneumonia,3
Drug,-haloperidol,3
Drug,endarterectomy,3
Drug,2.)CAD,3
Drug,APIDRA,3
Drug,FIUC,3
Drug,SAT-56,3
Drug,2MI,3
Drug,PEEP-10,3
Drug,PEI,3
Drug,50/100,3
Drug,CK-MB-166,3
Drug,Methicillin-susceptible,3
Drug,Staphylococcus,3
Drug,351,3
Drug,P80,3
Drug,toxicity-,3
Drug,K+-4.0,3
Drug,CSF;SPINAL,3
Drug,Inhalers,3
Drug,LYMPHS-38,3
Drug,CONVERTING,3
Drug,[**2116,3
Drug,scars,3
Drug,HAM,3
Drug,vitD3,3
Drug,Hr,3
Drug,2121,3
Drug,OTIAL,3
Drug,42/12,3
Drug,catscan,3
Drug,Guaifenesin/codeine,3
Drug,codes,3
Drug,Sarna,3
Drug,Anti-Itch,3
Drug,5d,3
Drug,BILI-0.2,3
Drug,Lovenox/Enoxaparin,3
Drug,feverfew,3
Drug,Date/Time:[**2137,3
Drug,twin,3
Drug,non-oxygen,3
Drug,q48H,3
Drug,N-AC,3
Drug,-cocaine,3
Drug,Temp-40.0,3
Drug,itra,3
Drug,SAT-60,3
Drug,CK-MB-275,3
Drug,DISEASE-,3
Drug,RESTASIS,3
Drug,ammounts,3
Drug,Ferritn-233,3
Drug,anti-depressants,3
Drug,-glucosamine,3
Drug,Guaifenasin,3
Drug,EPI-0,3
Drug,ifosfomide,3
Drug,carbamezepine,3
Drug,Sat-88,3
Drug,Cochicine,3
Drug,C-2,3
Drug,Metaxalone,3
Drug,Plantar,3
Drug,10meq,3
Drug,Permethrin,3
Drug,CK(CPK)-571,3
Drug,K+-2.9,3
Drug,P-thallium,3
Drug,9.Metoprolol,3
Drug,Stanazolol,3
Drug,stanazolol,3
Drug,-ritonavir,3
Drug,Knee,3
Drug,LDLcalc-140,3
Drug,Vancmycin,3
Drug,Sibs,3
Drug,35/25,3
Drug,---,3
Drug,ESRD,3
Drug,P:59,3
Drug,2159,3
Drug,Terfenadine,3
Drug,Mirtazapin,3
Drug,dependency,3
Drug,paclitaxel/carboplatin,3
Drug,flurouracil,3
Drug,Prochloroperazine,3
Drug,2180,3
Drug,use-,3
Drug,SAH-,3
Drug,Capropril,3
Drug,Synthroid,3
Drug,entire,3
Drug,Terlipressin,3
Drug,Bicillin,3
Drug,TRILAFON,3
Drug,emesis/diarrhea,3
Drug,(sister)phone,3
Drug,1291**]/CABGx2,3
Drug,amilodipine,3
Drug,Telaprevir,3
Drug,Dexamethosone,3
Drug,AMYLASE-43,3
Drug,-ETOH,3
Drug,intact,3
Drug,Roxicodone,3
Drug,ECH,3
Drug,7.2/0.3,3
Drug,Anemia/,3
Drug,Date:[**2193,3
Drug,Tramadol-Acetaminophen,3
Drug,STC,3
Drug,-oxybutynin,3
Drug,resting,3
Drug,100%2L,3
Drug,hemiplegia,3
Drug,non-ischemic,3
Drug,E:0.6,3
Drug,concernig,3
Drug,nisoldipine,3
Drug,sat:98/2L,3
Drug,400MG,3
Drug,Amylase-212,3
Drug,LEVO,3
Drug,sublingually,3
Drug,RATES-/26,3
Drug,ICH/mass,3
Drug,R.,3
Drug,B><U,3
Drug,DMSO,3
Drug,anti-trypsin,3
Drug,ureteral,3
Drug,multi-dose,3
Drug,Carbamazapine,3
Drug,Abuse-,3
Drug,58yM,3
Drug,7/7/7,3
Drug,83566,3
Drug,27677,3
Drug,calcTBG-1.04,3
Drug,NEUTS-56.6,3
Drug,33824,3
Drug,micrograms/kilogram,3
Drug,2nd,3
Drug,calc/vit,3
Drug,Class,3
Drug,eyedrop,3
Drug,NRB--,3
Drug,unit/3,3
Drug,malate,3
Drug,50MG,3
Drug,ABLE,3
Drug,Q48H,3
Drug,CT-spine,3
Drug,Ca/D,3
Drug,Prostigmin,3
Drug,cytarabine/idarubicin,3
Drug,Agitation/delerium,3
Drug,Hct-49.6,3
Drug,Prenisone,3
Drug,Nimodpine,3
Drug,EOS-1.5,3
Drug,90-mcg,3
Drug,title,3
Drug,Ceftriaxone/azithromycin,3
Drug,35U,3
Drug,CAME,3
Drug,O(2)Sat:95,3
Drug,vodka/wine,3
Drug,Hypercapneic,3
Drug,EXCISIONAL,3
Drug,ground,3
Drug,lurasidone,3
Drug,WELCHOL,3
Drug,Hct-45.0,3
Drug,Omeprazole-Sodium,3
Drug,Dsb,3
Drug,4)Thrombocytopenia,3
Drug,HD#2-,3
Drug,coils,3
Drug,ABNORM,3
Drug,clinda/primaquine,3
Drug,tomando,3
Drug,Lipase-374,3
Drug,fursemide,3
Drug,freeCa-1.42,3
Drug,PGT,3
Drug,b-d-glucan,3
Drug,NPM,3
Drug,Cefepime/vancomycin,3
Drug,pH-7.36,3
Drug,Prazocin,3
Drug,Estratab,3
Drug,4248,3
Drug,VDRL,3
Drug,pneumonia/HCAP,3
Drug,KcL,3
Drug,LSPINE,3
Drug,HbA1c-12.6,3
Drug,Persantin,3
Drug,Delirium/Encephalopathy,3
Drug,Temp-33.6,3
Drug,CK(CPK)-921,3
Drug,Diflunisal,3
Drug,q6hInsulin,3
Drug,Vanco-14.2,3
Drug,AST-341,3
Drug,9642,3
Drug,Verpamil,3
Drug,COUNT-580,3
Drug,mg-1.5,3
Drug,Digitoxin,3
Drug,digitoxin,3
Drug,tetrahydrozoline,3
Drug,Imitrex,3
Drug,Zosyn/Cipro,3
Drug,HD-line,3
Drug,CBZ,3
Drug,Propantheline,3
Drug,WBC-8.1,3
Drug,CEP,3
Drug,Rituxan/Bendamustine,3
Drug,nitro-drip,3
Drug,TB-,3
Drug,LGBMC,3
Drug,TRI,3
Drug,exam,3
Drug,w/drawal,3
Drug,CK(CPK)-1063,3
Drug,0.004,3
Drug,cultures,3
Drug,HCV-,3
Drug,NUERO,3
Drug,Clindamicin,3
Drug,increased-,3
Drug,K-85,3
Drug,1268,3
Drug,15725,3
Drug,2.5/10,3
Drug,98/59,3
Drug,Nalidixic,3
Drug,Amlopdipine,3
Drug,CAlcium,3
Drug,thumb,3
Drug,CD8%-31,3
Drug,Boron,3
Drug,Ampicillin-sulbactam,3
Drug,ACIDEMIA,3
Drug,1871,3
Drug,Kerlone,3
Drug,VNS,3
Drug,59/35,3
Drug,YERSINIA-FINAL,3
Drug,Ferritn-146,3
Drug,CT([**4,3
Drug,30093,3
Drug,GU/Flank,3
Drug,Xyzal,3
Drug,FQ,3
Drug,D5w,3
Drug,vanc/zosyn/fluconazole,3
Drug,50meq,3
Drug,4MG,3
Drug,K-3.3,3
Drug,NIDDM,3
Drug,Neuts-69.0,3
Drug,puffs/day,3
Drug,thia,3
Drug,2110,3
Drug,CCPD,3
Drug,160mcg,3
Drug,monitoring,3
Drug,EOS-1.0,3
Drug,D3-,3
Drug,bronched,3
Drug,-Osteoporosis,3
Drug,CK(CPK)-49,3
Drug,RBC-5.31,3
Drug,Drinke,3
Drug,SUBOXONE,3
Drug,puff(s,3
Drug,PaO2/FiO2,3
Drug,reinduction,3
Drug,-methadone,3
Drug,6th,3
Drug,HAD,3
Drug,Crest,3
Drug,paraplegia,3
Drug,InflamX,3
Drug,PTCA/,3
Drug,peg-interferon/ribavirin,3
Drug,GLUCOSE-92,3
Drug,sat92,3
Drug,RIHR,3
Drug,anticholesterol,3
Drug,-ALL,3
Drug,COAP,3
Drug,HMS,3
Drug,2.5mg/day,3
Drug,OZ,3
Drug,LVEF,3
Drug,Mg>2,3
Drug,mg-100,3
Drug,Amylase-195,3
Drug,15units,3
Drug,XR-,3
Drug,Vanco-21.6,3
Drug,84mmHg,3
Drug,mg-unit-mcg,3
Drug,seafood,3
Drug,phototherapy,3
Drug,300/600,3
Drug,BUN-20,3
Drug,200u,3
Drug,administation,3
Drug,Lozol,3
Drug,TZD,3
Drug,IGM,3
Drug,vanc/aztreonam,3
Drug,melphalan/prednisone,3
Drug,forehead,3
Drug,ARA,3
Drug,34units,3
Drug,500mg/m2,3
Drug,Pulmonary,3
Drug,-aspirin,3
Drug,Isethionate,3
Drug,FAA,3
Drug,NEPHOSTOMY,3
Drug,nisiritide,3
Drug,Diprivan,3
Drug,Ipratoprium,3
Drug,Glyburide/Metformin,3
Drug,2137,3
Drug,ataxia,3
Drug,3LCN,3
Drug,Actiq,3
Drug,SMEAR-PENDING,3
Drug,AMMONIA-84,3
Drug,electrolye,3
Drug,Comapazine,3
Drug,Sepsis,3
Drug,93423,3
Drug,2.3,3
Drug,13k,3
Drug,Sat-79,3
Drug,LD(LDH)-114,3
Drug,Alt,3
Drug,NSR,3
Drug,pregestamil,3
Drug,hydrochlorothiazide/spironolactone,3
Drug,C-,3
Drug,hydrochlorothiazide-triamterene,3
Drug,NEUTS-86.8,3
Drug,LDLc,3
Drug,Hearing,3
Drug,-hypertensive,3
Drug,-father,3
Drug,aortobifem,3
Drug,Redo,3
Drug,24448,3
Drug,Disp:*56,3
Drug,amiloride-hydrochlorothiazide,3
Drug,Paraldehyde,3
Drug,Cefzolin,3
Drug,Chlorithromycin,3
Drug,HCT-49.6,3
Drug,300mg/day,3
Drug,Tan,3
Drug,TRUSOPT,3
Drug,Rescula,3
Drug,Ca19,3
Drug,Ampicilin,3
Drug,Nortriptylline,3
Drug,TPE,3
Drug,Ext,3
Drug,pairs/clusters,3
Drug,NPA,3
Drug,Sat=,3
Drug,Cl-82,3
Drug,Coum,3
Drug,LAD-,3
Drug,Diptheria,3
Drug,AST-663,3
Drug,N-Acetyl-L-Cysteine,3
Drug,L:10.5,3
Drug,temporal,3
Drug,68bpm,3
Drug,4.COPD,3
Drug,Prefix,3
Drug,-----,3
Drug,------------------,3
Drug,---------,3
Drug,11:02,3
Drug,Penciclovir,3
Drug,sat=88,3
Drug,clean,3
Drug,921,3
Drug,1750,3
Drug,beryllium,3
Drug,afrin,3
Drug,sat=100%RA,3
Drug,Gonorrhea,3
Drug,moricizine,3
Drug,rudimentary,3
Drug,K=4.4,3
Drug,95RA,3
Drug,2173,3
Drug,R:22,3
Drug,Loperidine,3
Drug,RSB,3
Drug,C/T,3
Drug,21009,3
Drug,EPL,3
Drug,44643,3
Drug,19122,3
Drug,CHOL/HD-2.0,3
Drug,U/A.,3
Drug,atropine/epi,3
Drug,Sulfamethoxazole/trimethoprim,3
Drug,2150,3
Drug,q.i.d.p.r.n,3
Drug,Thiosulfate,3
Drug,Parkinsonism,3
Drug,SODIUM-66,3
